_id,DATE,INSTITUTION,FULL_FARE,STUDENT,TEACHER,SIXTY_YEARS_OLD,TICKET,CHILD,PERSONNEL,FREE
8948,2022-08-15T00:00:00,Seferihisar Mot. Taş. Kooperat,5689,2647,96,289,1,4,313,3070
8949,2022-08-15T00:00:00,Izdeniz,27473,8983,369,840,1253,19,1362,4288
8950,2022-08-15T00:00:00,Metro,135875,69700,1680,5238,573,108,8204,32652
8951,2022-08-15T00:00:00,Izulas,91113,50550,803,4098,38,280,5365,40919
8952,2022-08-15T00:00:00,NOSTALJİK TRAMVAY,63,17,3,3,1,0,0,0
8953,2022-08-15T00:00:00,Tramvay Karşıyaka,11314,7323,246,475,42,6,372,3580
8954,2022-08-15T00:00:00,Eshot,369886,193188,3595,17069,338,916,24221,159032
8955,2022-08-16T00:00:00,Eshot,367593,194232,3414,17005,325,846,24107,155002
8956,2022-08-16T00:00:00,Izulas,90400,50495,744,4040,52,279,5228,40522
8957,2022-08-16T00:00:00,İBB Sebze ve Meyve Hali,103,2,0,0,0,0,0,0
8958,2022-08-16T00:00:00,İzmir BB - Atik Yönetimi DB,2447,1253,16,26,0,0,0,877
8959,2022-08-16T00:00:00,İzban,136374,60632,1716,4243,892,85,5725,32539
8960,2022-08-16T00:00:00,Izdeniz,27904,9316,358,794,1427,23,1347,4377
8961,2022-08-16T00:00:00,Metro,141236,72682,1831,5629,623,86,8321,32504
8962,2022-08-16T00:00:00,İZTAŞIT KİRAZ,1527,373,19,15,0,2,22,400
8963,2022-08-16T00:00:00,Teleferik,157,42,2,0,0,0,0,0
8964,2022-08-16T00:00:00,Seferihisar Mot. Taş. Kooperat,5434,2577,93,259,2,0,323,3068
8965,2022-08-16T00:00:00,Tramvay Konak,35513,18991,589,1370,87,52,2016,9123
8966,2022-08-16T00:00:00,NOSTALJİK TRAMVAY,78,19,3,0,2,0,0,0
8967,2022-08-16T00:00:00,Izdeniz-Araba,45,2,1,1,0,0,0,0
8968,2022-08-16T00:00:00,Grand Plaza A.Ş ,25,4,0,0,0,0,0,14
8969,2022-08-16T00:00:00,İzmir Doğal Yaşam Parkı,72,38,2,1,0,0,0,6
8970,2022-08-16T00:00:00,Tramvay Karşıyaka,11466,7534,195,424,72,4,418,3524
8971,2022-08-17T00:00:00,Tramvay Konak,35017,19112,553,1413,93,32,2056,9116
8972,2022-08-17T00:00:00,Grand Plaza A.Ş ,20,4,0,0,0,0,0,22
8973,2022-08-17T00:00:00,İzmir BB - Atik Yönetimi DB,2417,1227,33,35,0,0,0,962
8974,2022-08-17T00:00:00,Eshot,370418,194732,3614,17610,358,733,24043,161312
8975,2022-08-17T00:00:00,Tramvay Karşıyaka,16815,9957,366,756,36,7,486,6222
8976,2022-08-17T00:00:00,İBB Sebze ve Meyve Hali,112,0,0,0,0,0,0,0
8977,2022-08-17T00:00:00,İzmir Doğal Yaşam Parkı,122,44,2,1,0,0,0,4
8978,2022-08-17T00:00:00,NOSTALJİK TRAMVAY,66,44,1,0,1,0,0,0
8979,2022-08-17T00:00:00,İzban,134520,61350,1646,4201,849,56,5664,31831
8980,2022-08-17T00:00:00,Metro,133873,69401,1588,5310,554,95,7981,30451
8981,2022-08-17T00:00:00,Teleferik,178,28,0,2,0,0,0,0
8982,2022-08-17T00:00:00,Seferihisar Mot. Taş. Kooperat,5404,2634,89,252,4,1,309,2875
8983,2022-08-17T00:00:00,İZTAŞIT KİRAZ,1753,411,28,28,0,0,23,633
8984,2022-08-17T00:00:00,Izulas,90205,50532,769,4309,45,202,5364,41344
8985,2022-08-17T00:00:00,Izdeniz,29494,10345,454,889,1115,28,1345,4826
8986,2022-08-17T00:00:00,Izdeniz-Araba,82,7,2,0,0,0,0,0
8987,2022-08-18T00:00:00,Izdeniz-Araba,55,5,1,2,0,0,0,0
8988,2022-08-18T00:00:00,İzmir Doğal Yaşam Parkı,70,38,1,0,0,0,0,9
8989,2022-08-18T00:00:00,İzmir BB - Atik Yönetimi DB,1800,936,21,18,0,0,0,774
8990,2022-08-18T00:00:00,Tramvay Konak,34415,18716,565,1388,78,35,1956,8685
8991,2022-08-18T00:00:00,Metro,135846,70317,1692,5274,572,102,7986,31400
8992,2022-08-18T00:00:00,Izdeniz,26352,8811,390,747,1273,22,1286,4149
8993,2022-08-18T00:00:00,İBB Sebze ve Meyve Hali,101,1,0,0,0,0,0,0
8994,2022-08-18T00:00:00,Teleferik,79,22,0,0,0,0,0,0
8995,2022-08-18T00:00:00,NOSTALJİK TRAMVAY,24,14,1,6,3,0,0,0
8996,2022-08-18T00:00:00,Seferihisar Mot. Taş. Kooperat,5563,2624,99,266,8,3,303,2908
8997,2022-08-18T00:00:00,Grand Plaza A.Ş ,34,2,0,1,0,0,0,17
8998,2022-08-18T00:00:00,İzban,134428,62264,1691,4320,837,78,5694,33064
8999,2022-08-18T00:00:00,Eshot,363318,190191,3493,16948,300,837,23855,153912
9000,2022-08-18T00:00:00,İZTAŞIT KİRAZ,1464,372,28,11,0,0,32,459
9001,2022-08-18T00:00:00,Tramvay Karşıyaka,11516,7237,228,448,41,3,372,3495
9002,2022-08-18T00:00:00,Izulas,88874,50172,734,3839,50,200,5253,38497
9003,2022-08-19T00:00:00,Izdeniz,24975,8489,325,723,1036,29,1189,3990
9004,2022-08-19T00:00:00,Teleferik,60,21,0,0,0,0,0,0
9005,2022-08-19T00:00:00,NOSTALJİK TRAMVAY,44,36,5,2,2,0,0,0
9006,2022-08-19T00:00:00,Seferihisar Mot. Taş. Kooperat,5603,2571,81,265,3,2,297,2963
9007,2022-08-19T00:00:00,Izdeniz-Araba,114,5,2,4,0,0,0,0
9008,2022-08-19T00:00:00,Tramvay Konak,33486,17988,540,1263,82,49,2017,8361
9009,2022-08-19T00:00:00,Tramvay Karşıyaka,10710,6668,220,435,29,3,325,3373
9010,2022-08-19T00:00:00,İZTAŞIT KİRAZ,1546,406,18,36,0,0,30,452
9011,2022-08-19T00:00:00,Izulas,88006,47641,673,3990,29,225,5046,38764
9012,2022-08-19T00:00:00,Eshot,359019,185147,3277,16580,324,719,23573,150576
9013,2022-08-19T00:00:00,İzmir Doğal Yaşam Parkı,86,35,3,2,0,0,0,2
9014,2022-08-19T00:00:00,İzmir BB - Atik Yönetimi DB,1734,936,21,17,0,0,0,736
9015,2022-08-19T00:00:00,Grand Plaza A.Ş ,18,4,0,0,0,0,0,15
9016,2022-08-19T00:00:00,İBB Sebze ve Meyve Hali,136,1,0,0,0,0,0,0
9017,2022-08-19T00:00:00,Metro,131068,66729,1489,4941,496,89,7892,28895
9018,2022-08-19T00:00:00,İzban,132975,59700,1621,4103,875,81,5557,30495
9019,2022-08-20T00:00:00,Izdeniz-Araba,98,6,1,4,0,0,0,0
9020,2022-08-20T00:00:00,İzban,115502,46428,1048,3073,957,60,3574,23670
9021,2022-08-20T00:00:00,Izdeniz,24098,8085,315,552,1411,16,419,3184
9022,2022-08-20T00:00:00,Seferihisar Mot. Taş. Kooperat,5579,2372,59,192,7,1,236,2298
9023,2022-08-20T00:00:00,Eshot,291413,136605,2024,12306,376,501,16169,111101
9024,2022-08-20T00:00:00,Teleferik,178,29,2,1,0,0,0,0
9025,2022-08-20T00:00:00,Tramvay Konak,27442,14261,304,869,116,21,1109,5962
9026,2022-08-20T00:00:00,Grand Plaza A.Ş ,13,1,0,1,0,0,0,9
9027,2022-08-20T00:00:00,Izulas,80396,38755,453,3172,43,174,3952,30859
9028,2022-08-20T00:00:00,Metro,103145,46974,963,3420,631,74,3476,20478
9029,2022-08-20T00:00:00,NOSTALJİK TRAMVAY,157,74,5,0,0,0,2,4
9030,2022-08-20T00:00:00,İBB Sebze ve Meyve Hali,158,2,0,0,0,0,0,0
9031,2022-08-20T00:00:00,İzmir BB - Atik Yönetimi DB,3045,1289,28,37,0,0,0,868
9032,2022-08-20T00:00:00,İZTAŞIT KİRAZ,1361,245,7,13,0,0,17,378
9033,2022-08-20T00:00:00,İzmir Doğal Yaşam Parkı,155,62,6,0,0,0,0,5
9034,2022-08-20T00:00:00,Tramvay Karşıyaka,10549,6382,137,325,48,3,310,2750
9035,2022-08-21T00:00:00,İzmir BB - Atik Yönetimi DB,3412,1346,30,31,0,0,0,804
9036,2022-08-21T00:00:00,Tramvay Karşıyaka,8356,5278,94,196,32,2,195,1848
9037,2022-08-21T00:00:00,İBB Sebze ve Meyve Hali,9,0,0,0,0,0,0,0
9038,2022-08-21T00:00:00,NOSTALJİK TRAMVAY,148,74,2,1,0,0,2,8
9039,2022-08-21T00:00:00,Eshot,224159,109631,1719,8647,363,438,11380,92479
9040,2022-08-21T00:00:00,İzmir Doğal Yaşam Parkı,274,99,6,4,0,0,0,8
9041,2022-08-21T00:00:00,Izdeniz-Araba,27,0,1,0,0,0,0,0
9042,2022-08-21T00:00:00,İzban,94136,38124,849,2220,888,69,2711,19075
9043,2022-08-21T00:00:00,Izdeniz,20752,6892,189,329,1214,18,256,2217
9044,2022-08-21T00:00:00,İZTAŞIT KİRAZ,771,130,5,12,0,0,8,183
9045,2022-08-21T00:00:00,Tramvay Konak,19757,10543,230,478,96,9,720,4064
9046,2022-08-21T00:00:00,Teleferik,240,61,2,0,0,0,0,0
9047,2022-08-21T00:00:00,Izulas,57072,29354,323,2123,38,120,2830,23989
9048,2022-08-21T00:00:00,Metro,71138,36303,694,1855,444,48,2183,13293
9049,2022-08-21T00:00:00,Seferihisar Mot. Taş. Kooperat,4932,2082,61,184,10,0,171,1938
9050,2022-08-22T00:00:00,Tramvay Konak,34399,18769,556,1374,96,38,1923,9145
9051,2022-08-22T00:00:00,Grand Plaza A.Ş ,19,5,1,0,0,0,0,16
9052,2022-08-22T00:00:00,Metro,134652,69110,1647,5346,548,91,7915,31904
9053,2022-08-22T00:00:00,İzmir Doğal Yaşam Parkı,65,34,1,0,0,0,0,1
9054,2022-08-22T00:00:00,İzban,139119,62055,1750,4453,827,93,5845,33544
9055,2022-08-22T00:00:00,Eshot,369104,192244,3590,17736,307,691,23996,163432
9056,2022-08-22T00:00:00,Tramvay Karşıyaka,10626,7161,210,474,43,4,404,3702
9057,2022-08-22T00:00:00,İZTAŞIT KİRAZ,1651,333,28,39,0,0,22,513
9058,2022-08-22T00:00:00,İBB Sebze ve Meyve Hali,170,1,0,0,0,0,0,0
9059,2022-08-22T00:00:00,Seferihisar Mot. Taş. Kooperat,5632,2734,104,301,4,3,338,2822
9060,2022-08-22T00:00:00,Izulas,91206,50729,755,4401,37,234,5313,42208
9061,2022-08-22T00:00:00,NOSTALJİK TRAMVAY,63,19,8,0,6,0,0,0
9062,2022-08-22T00:00:00,Izdeniz-Araba,97,5,0,0,0,0,0,0
9063,2022-08-22T00:00:00,Izdeniz,26148,8665,373,768,1303,16,1302,4282
9064,2022-08-22T00:00:00,İzmir BB - Atik Yönetimi DB,1964,1023,28,26,0,0,0,893
9065,2022-08-23T00:00:00,Eshot,369723,195796,3689,17760,332,671,24511,159487
9066,2022-08-23T00:00:00,Izulas,91212,50988,795,4270,40,195,5293,41870
9067,2022-08-23T00:00:00,İBB Sebze ve Meyve Hali,136,2,0,0,0,0,0,0
9068,2022-08-23T00:00:00,Teleferik,120,21,0,0,0,0,0,0
9069,2022-08-23T00:00:00,Izdeniz-Araba,81,3,0,1,0,0,0,0
9070,2022-08-23T00:00:00,Metro,135752,70048,1805,5562,632,100,8009,31373
9071,2022-08-23T00:00:00,Tramvay Karşıyaka,11137,7532,224,444,34,7,376,3613
9072,2022-08-23T00:00:00,Grand Plaza A.Ş ,13,1,0,1,0,0,0,15
9073,2022-08-23T00:00:00,NOSTALJİK TRAMVAY,47,9,3,1,0,0,0,0
9074,2022-08-23T00:00:00,Seferihisar Mot. Taş. Kooperat,5762,2782,102,245,2,1,299,2992
9075,2022-08-23T00:00:00,İzmir BB - Atik Yönetimi DB,2372,1219,35,33,0,0,0,868
9076,2022-08-23T00:00:00,İzban,135236,61566,1808,4411,971,72,5825,32731
9077,2022-08-23T00:00:00,İzmir Doğal Yaşam Parkı,83,43,3,1,0,0,0,4
9078,2022-08-23T00:00:00,Tramvay Konak,35333,19311,607,1477,156,32,2149,9396
9079,2022-08-23T00:00:00,Izdeniz,27630,9495,372,855,1191,16,1342,4536
9080,2022-08-23T00:00:00,İZTAŞIT KİRAZ,1546,333,23,24,0,0,20,516
9081,2022-08-24T00:00:00,İBB Sebze ve Meyve Hali,110,0,0,0,0,0,0,0
9082,2022-08-24T00:00:00,İzban,126943,56466,1560,3951,814,55,5661,30519
9083,2022-08-24T00:00:00,Metro,121544,62190,1403,4730,488,52,7634,27401
9084,2022-08-24T00:00:00,Seferihisar Mot. Taş. Kooperat,5037,2499,99,253,1,0,286,2716
9085,2022-08-24T00:00:00,Tramvay Konak,31045,16866,506,1258,112,41,1901,8404
9086,2022-08-24T00:00:00,NOSTALJİK TRAMVAY,54,15,3,0,0,0,0,0
9087,2022-08-24T00:00:00,Tramvay Karşıyaka,13270,7623,298,649,42,6,417,5354
9088,2022-08-24T00:00:00,Izdeniz-Araba,67,1,0,2,0,0,0,0
9089,2022-08-24T00:00:00,İzmir Doğal Yaşam Parkı,73,14,3,3,0,0,0,4
9090,2022-08-24T00:00:00,İZTAŞIT KİRAZ,1654,352,24,18,0,2,17,531
9091,2022-08-24T00:00:00,Grand Plaza A.Ş ,21,0,0,0,0,0,0,21
9092,2022-08-24T00:00:00,Izulas,83440,45777,699,3970,37,150,5098,38793
9093,2022-08-24T00:00:00,Eshot,350180,181003,3337,16808,297,525,23591,154391
9094,2022-08-24T00:00:00,İzmir BB - Atik Yönetimi DB,1832,850,20,31,0,0,0,781
9095,2022-08-24T00:00:00,Izdeniz,23704,7525,300,697,1015,15,1249,3814
9096,2022-08-25T00:00:00,Teleferik,125,28,1,0,0,0,0,0
9097,2022-08-25T00:00:00,Seferihisar Mot. Taş. Kooperat,5183,2532,81,237,0,1,337,2764
9098,2022-08-25T00:00:00,İBB Sebze ve Meyve Hali,98,0,0,0,0,0,0,0
9099,2022-08-25T00:00:00,Izdeniz,25809,8760,409,833,1305,14,1293,4161
9100,2022-08-25T00:00:00,Izulas,88070,49570,787,4204,35,167,5191,39928
9101,2022-08-25T00:00:00,Grand Plaza A.Ş ,14,1,1,2,0,0,0,17
9102,2022-08-25T00:00:00,Metro,133985,69123,1759,5335,510,56,8193,31539
9103,2022-08-25T00:00:00,İzban,130901,59604,1826,4232,1002,74,5556,33311
9104,2022-08-25T00:00:00,Tramvay Karşıyaka,10719,7437,205,425,39,1,334,3564
9105,2022-08-25T00:00:00,Tramvay Konak,33728,18932,612,1415,89,20,1936,8697
9106,2022-08-25T00:00:00,İzmir BB - Atik Yönetimi DB,2475,1344,25,30,0,0,0,959
9107,2022-08-25T00:00:00,İZTAŞIT KİRAZ,1476,377,17,24,0,1,21,434
9108,2022-08-25T00:00:00,İzmir Doğal Yaşam Parkı,163,39,7,1,0,0,0,5
9109,2022-08-25T00:00:00,Izdeniz-Araba,54,1,0,0,0,0,0,0
9110,2022-08-25T00:00:00,Eshot,362445,192349,3491,17327,344,606,24044,159069
9111,2022-08-25T00:00:00,NOSTALJİK TRAMVAY,64,39,0,1,0,0,0,0
9112,2022-08-26T00:00:00,Tramvay Karşıyaka,10527,6843,181,451,66,2,366,3571
9113,2022-08-26T00:00:00,İZTAŞIT KİRAZ,1619,339,20,38,0,0,16,529
9114,2022-08-26T00:00:00,Metro,142541,71483,1654,5500,552,71,8700,31593
9115,2022-08-26T00:00:00,Eshot,348132,180848,3334,16935,307,517,23226,151790
9116,2022-08-26T00:00:00,İBB Sebze ve Meyve Hali,125,0,0,0,0,0,0,0
9117,2022-08-26T00:00:00,Teleferik,76,16,0,0,0,0,0,0
9118,2022-08-26T00:00:00,Izdeniz,24610,8252,364,690,1245,17,1229,3946
9119,2022-08-26T00:00:00,Seferihisar Mot. Taş. Kooperat,5438,2371,71,268,5,4,292,3169
9120,2022-08-26T00:00:00,Izdeniz-Araba,85,7,1,1,0,0,0,0
9121,2022-08-26T00:00:00,Izulas,85514,47291,690,4073,39,137,5276,39730
9122,2022-08-26T00:00:00,İzmir Doğal Yaşam Parkı,77,37,1,1,0,0,0,7
9123,2022-08-26T00:00:00,NOSTALJİK TRAMVAY,97,28,6,0,0,0,0,0
9124,2022-08-26T00:00:00,Tramvay Konak,31350,17166,526,1277,102,26,1886,8224
9125,2022-08-26T00:00:00,İzmir BB - Atik Yönetimi DB,2325,1177,34,35,0,0,0,926
9126,2022-08-26T00:00:00,Grand Plaza A.Ş ,29,4,0,1,0,0,0,19
9127,2022-08-26T00:00:00,İzban,129380,58070,1600,4006,1043,56,5578,30553
9128,2022-08-27T00:00:00,İzban,111317,45903,1036,3146,977,42,3685,24552
9129,2022-08-27T00:00:00,Teleferik,156,45,0,0,0,0,0,0
9130,2022-08-27T00:00:00,Izulas,81857,41042,496,3281,31,151,4125,32946
9131,2022-08-27T00:00:00,Tramvay Konak,28207,14864,338,992,58,17,1207,6668
9132,2022-08-27T00:00:00,NOSTALJİK TRAMVAY,142,75,3,7,2,0,2,11
9133,2022-08-27T00:00:00,İzmir BB - Atik Yönetimi DB,3563,1485,41,43,0,0,0,1064
9134,2022-08-27T00:00:00,İzmir Doğal Yaşam Parkı,347,108,11,5,0,0,0,16
9135,2022-08-27T00:00:00,Izdeniz-Araba,62,6,1,2,0,0,0,0
9136,2022-08-27T00:00:00,İBB Sebze ve Meyve Hali,157,1,0,0,0,0,0,0
9137,2022-08-27T00:00:00,Izdeniz,26452,8862,377,571,1485,19,498,3711
9138,2022-08-27T00:00:00,Tramvay Karşıyaka,10871,7007,169,371,60,2,350,2994
9139,2022-08-27T00:00:00,İZTAŞIT KİRAZ,1359,245,15,17,0,0,15,450
9140,2022-08-27T00:00:00,Metro,107394,50871,1112,3926,528,71,3636,23140
9141,2022-08-27T00:00:00,Seferihisar Mot. Taş. Kooperat,5394,2407,78,242,3,0,284,2412
9142,2022-08-27T00:00:00,Grand Plaza A.Ş ,25,2,1,1,0,0,0,25
9143,2022-08-27T00:00:00,Eshot,290574,140716,2158,12704,277,432,16310,116647
9144,2022-08-28T00:00:00,Seferihisar Mot. Taş. Kooperat,4898,2104,39,187,1,0,212,2065
9145,2022-08-28T00:00:00,Izulas,57269,30350,335,2322,29,115,2905,25322
9146,2022-08-28T00:00:00,Metro,70819,36605,665,2019,446,44,2358,13969
9147,2022-08-28T00:00:00,İZTAŞIT KİRAZ,794,111,5,17,0,0,10,195
9148,2022-08-28T00:00:00,Izdeniz-Araba,3,1,0,0,0,0,0,0
9149,2022-08-28T00:00:00,İzmir Doğal Yaşam Parkı,620,192,13,7,0,0,0,43
9150,2022-08-28T00:00:00,Tramvay Konak,19765,11962,238,559,134,13,788,4316
9151,2022-08-28T00:00:00,İBB Sebze ve Meyve Hali,6,0,0,0,0,0,0,0
9152,2022-08-28T00:00:00,Eshot,217262,108582,1493,9144,257,395,11542,96154
9153,2022-08-28T00:00:00,Tramvay Karşıyaka,8476,5700,103,207,53,4,222,1980
9154,2022-08-28T00:00:00,İzmir BB - Atik Yönetimi DB,3889,1613,48,34,0,0,0,895
9155,2022-08-28T00:00:00,Izdeniz,21028,7307,237,345,1561,27,266,2462
9156,2022-08-28T00:00:00,Teleferik,240,76,6,1,0,0,0,0
9157,2022-08-28T00:00:00,NOSTALJİK TRAMVAY,166,91,2,0,0,0,8,11
9158,2022-08-28T00:00:00,İzban,90372,37942,892,2252,932,66,2698,19748
9159,2022-08-29T00:00:00,Izulas,91037,50448,776,4313,32,206,5197,41949
9160,2022-08-29T00:00:00,NOSTALJİK TRAMVAY,75,17,1,0,0,0,0,0
9161,2022-08-29T00:00:00,Tramvay Konak,33878,18374,533,1480,94,22,1985,9657
9162,2022-08-29T00:00:00,İZTAŞIT KİRAZ,1761,372,30,25,0,0,25,574
9163,2022-08-29T00:00:00,İzmir Doğal Yaşam Parkı,118,51,5,0,0,0,0,8
9164,2022-08-29T00:00:00,İzban,125761,56258,1602,4168,1029,64,5458,31410
9165,2022-08-29T00:00:00,Tramvay Karşıyaka,10773,7391,236,504,40,7,382,3780
9166,2022-08-29T00:00:00,İzmir BB - Atik Yönetimi DB,2310,1171,28,32,0,0,0,923
9167,2022-08-29T00:00:00,Izdeniz-Araba,68,6,0,3,0,0,0,0
9168,2022-08-29T00:00:00,Grand Plaza A.Ş ,24,6,0,1,0,0,0,19
9169,2022-08-29T00:00:00,Metro,133860,68094,1737,5570,556,105,7875,33090
9170,2022-08-29T00:00:00,Izdeniz,26543,8988,351,868,1438,13,1207,4724
9171,2022-08-29T00:00:00,Eshot,370754,191800,3685,17969,296,617,24142,164800
9172,2022-08-29T00:00:00,Seferihisar Mot. Taş. Kooperat,5789,2770,89,268,9,0,313,3092
9173,2022-08-29T00:00:00,İBB Sebze ve Meyve Hali,160,0,0,0,0,0,0,0
9174,2022-08-30T00:00:00,İzban,141007,57834,1633,4120,218,37,3722,25659
9175,2022-08-30T00:00:00,Metro,119468,54859,1340,4335,233,39,3538,22844
9176,2022-08-31T00:00:00,Eshot,0,1,0,0,0,0,0,0
9177,2022-08-30T00:00:00,İBB Sebze ve Meyve Hali,101,0,0,0,0,0,0,0
9178,2022-08-30T00:00:00,İzmir Doğal Yaşam Parkı,343,140,2,2,0,0,0,14
9179,2022-08-30T00:00:00,Teleferik,133,40,2,0,0,0,0,0
9180,2022-08-30T00:00:00,İZTAŞIT KİRAZ,1144,199,13,31,0,0,12,315
9181,2022-08-30T00:00:00,İzmir BB - Atik Yönetimi DB,3837,1642,54,55,0,0,0,973
9182,2022-08-30T00:00:00,NOSTALJİK TRAMVAY,249,98,1,8,0,0,0,0
9183,2022-08-30T00:00:00,Tramvay Karşıyaka,12913,7256,190,420,14,1,286,2891
9184,2022-08-30T00:00:00,Izdeniz,33617,11360,436,852,213,10,459,4143
9185,2022-08-30T00:00:00,Eshot,367385,161804,2927,15840,154,351,15159,116540
9186,2022-08-30T00:00:00,Izulas,104143,46675,593,4171,20,125,3868,32767
9187,2022-08-30T00:00:00,Tramvay Konak,34893,18042,546,1186,36,15,1175,7004
9188,2022-08-30T00:00:00,Seferihisar Mot. Taş. Kooperat,6490,2732,75,303,1,0,197,2372
9189,2022-08-30T00:00:00,Izdeniz-Araba,107,7,2,2,0,0,0,0
9190,2022-08-31T00:00:00,İzban,126968,59547,1730,4059,1301,52,5562,31440
9191,2022-08-31T00:00:00,Eshot,376280,198843,4029,18282,302,662,24741,165820
9192,2022-08-31T00:00:00,İBB Sebze ve Meyve Hali,133,0,0,0,0,0,0,0
9193,2022-08-31T00:00:00,NOSTALJİK TRAMVAY,30,19,4,1,0,0,0,0
9194,2022-08-31T00:00:00,İzmir BB - Atik Yönetimi DB,2197,1148,18,37,0,0,0,991
9195,2022-08-31T00:00:00,Izdeniz-Araba,136,5,1,3,0,0,0,0
9196,2022-08-31T00:00:00,Grand Plaza A.Ş ,21,3,0,0,0,0,0,9
9197,2022-08-31T00:00:00,İzmir Doğal Yaşam Parkı,94,21,2,0,0,0,0,3
9198,2022-08-31T00:00:00,Tramvay Konak,34463,19646,606,1427,97,35,2128,9370
9199,2022-08-31T00:00:00,Teleferik,158,13,0,1,0,0,0,0
9200,2022-08-31T00:00:00,İZTAŞIT KİRAZ,1667,347,22,25,0,0,26,613
9201,2022-08-31T00:00:00,Tramvay Karşıyaka,15929,10052,423,821,75,1,422,6520
9202,2022-08-31T00:00:00,Izulas,93137,53176,847,4402,30,189,5404,42697
9203,2022-08-31T00:00:00,Metro,131913,69202,1811,5311,515,99,8332,30933
9204,2022-08-31T00:00:00,Izdeniz,26948,10226,476,870,1111,8,1357,4824
9205,2022-08-31T00:00:00,Seferihisar Mot. Taş. Kooperat,5606,2726,95,253,7,1,338,3064
9206,2022-09-01T00:00:00,Grand Plaza A.Ş ,29,1,2,0,0,0,0,15
9207,2022-09-01T00:00:00,NOSTALJİK TRAMVAY,33,20,0,0,2,0,0,0
9208,2022-09-01T00:00:00,Tramvay Konak,35732,20011,647,1524,138,13,2142,9694
9209,2022-09-01T00:00:00,Izdeniz,26459,9147,379,946,1136,11,1388,4663
9210,2022-09-01T00:00:00,Metro,131500,69324,1838,5323,611,20,8085,32951
9211,2022-09-01T00:00:00,Izdeniz-Araba,156,13,0,3,0,0,0,0
9212,2022-09-01T00:00:00,Eshot,377085,201245,4017,18041,312,134,25027,166707
9213,2022-09-01T00:00:00,Tramvay Karşıyaka,10961,7736,231,461,40,0,349,3729
9214,2022-09-01T00:00:00,İZTAŞIT KİRAZ,1574,322,25,20,0,0,32,492
9215,2022-09-01T00:00:00,İzmir BB - Atik Yönetimi DB,2338,1219,44,52,0,0,0,987
9216,2022-09-01T00:00:00,Teleferik,136,17,3,1,0,0,0,0
9217,2022-09-01T00:00:00,İBB Sebze ve Meyve Hali,94,0,0,0,0,0,0,0
9218,2022-09-01T00:00:00,Izfas,20,30,0,0,0,0,0,1
9219,2022-09-01T00:00:00,İzban,131636,60868,1931,4477,1441,16,5705,34284
9220,2022-09-01T00:00:00,Izulas,91827,52690,861,4206,25,44,5514,40747
9221,2022-09-01T00:00:00,Seferihisar Mot. Taş. Kooperat,5548,2901,84,287,6,0,340,3109
9222,2022-09-01T00:00:00,İzmir Doğal Yaşam Parkı,102,27,5,5,0,0,0,11
9223,2022-09-02T00:00:00,Izdeniz-Araba,107,4,2,2,0,0,0,0
9224,2022-09-02T00:00:00,İzmir BB - Atik Yönetimi DB,2265,1180,40,32,0,0,0,801
9225,2022-09-02T00:00:00,Izfas,26453,17510,384,432,0,0,0,1256
9226,2022-09-02T00:00:00,Tramvay Konak,41098,25818,760,1571,93,3,2774,10315
9227,2022-09-02T00:00:00,Tramvay Karşıyaka,10637,7364,207,455,34,0,327,3574
9228,2022-09-02T00:00:00,Seferihisar Mot. Taş. Kooperat,5504,2637,95,255,5,0,342,3153
9229,2022-09-02T00:00:00,Teleferik,83,26,4,0,0,0,0,0
9230,2022-09-02T00:00:00,İzmir Doğal Yaşam Parkı,76,28,4,0,0,0,0,3
9231,2022-09-02T00:00:00,İZTAŞIT KİRAZ,1595,397,15,38,0,2,34,518
9232,2022-09-02T00:00:00,Izdeniz,26047,9721,511,826,907,7,1365,4615
9233,2022-09-02T00:00:00,Metro,143549,78464,2185,5559,596,26,8514,32894
9234,2022-09-02T00:00:00,NOSTALJİK TRAMVAY,47,11,0,0,0,0,0,0
9235,2022-09-02T00:00:00,Eshot,377507,203661,3920,17789,351,147,24681,160312
9236,2022-09-02T00:00:00,Izulas,91904,53068,845,4209,30,48,5417,40948
9237,2022-09-02T00:00:00,İBB Sebze ve Meyve Hali,143,0,0,0,0,0,0,0
9238,2022-09-02T00:00:00,Grand Plaza A.Ş ,31,6,0,0,0,0,0,15
9239,2022-09-02T00:00:00,İzban,142119,67626,2029,4322,1252,21,6123,32835
9240,2022-09-03T00:00:00,Izulas,84137,43459,532,3645,28,28,4281,33110
9241,2022-09-03T00:00:00,Tramvay Konak,32605,18408,488,1131,110,2,1423,7656
9242,2022-09-03T00:00:00,İzmir BB - Atik Yönetimi DB,3459,1397,45,25,0,0,0,896
9243,2022-09-03T00:00:00,Izdeniz,23941,8285,309,643,1195,4,420,3762
9244,2022-09-03T00:00:00,İzban,111642,46976,1394,3205,898,14,3616,25089
9245,2022-09-03T00:00:00,Teleferik,149,42,2,0,0,0,0,0
9246,2022-09-03T00:00:00,NOSTALJİK TRAMVAY,127,58,4,1,1,0,4,3
9247,2022-09-03T00:00:00,Seferihisar Mot. Taş. Kooperat,5121,2376,52,194,9,0,280,2430
9248,2022-09-03T00:00:00,Eshot,299832,147973,2369,13141,251,66,16606,117991
9249,2022-09-03T00:00:00,İzmir Doğal Yaşam Parkı,183,70,1,1,0,0,0,5
